8b0791fc96bec09464cd966eecf451a351c58474,09/22/2013,03:15:00,09,2013,720,0,15.05,0.00,0.00,1.00,16.05,Cash,0,0
8b0792bfa8e0888b38f045f597a679f4939ff9cb,11/07/2013,10:00:00,11,2013,600,2,8.05,0.00,0.00,1.00,9.05,Cash,0,0
8b0792d240e9763a3fd3f1e70a069bffc9e84a84,05/08/2013,06:30:00,05,2013,720,6.2,14.85,0.00,0.00,0.00,14.85,Cash,0,0
8b07941d7ed8d0f91b839257f42293c580a8adc8,09/15/2013,06:15:00,09,2013,300,0,5.25,0.00,0.00,1.00,6.25,Cash,0,0
8b0794c17f8d2e823cbec906421dc3f491add31d,12/20/2013,12:45:00,12,2013,540,0.24,8.05,0.00,0.00,1.00,9.05,Cash,0,0
8b0794f37d80c994017390bcf7ce219992cc71cb,04/17/2013,02:45:00,04,2013,0,0,3.25,0.00,0.00,0.00,3.25,Cash,0,0
8b0794f4977af29b8b40ce82864d52d28f1f74cb,06/02/2013,01:45:00,06,2013,1080,0,26.65,0.00,0.00,2.00,28.65,Cash,0,0
8b0795ad0f4bb76a1696bf05de4009ddc78344c9,02/09/2013,12:45:00,02,2013,960,0.6,22.05,0.00,0.00,0.00,22.05,Cash,0,0
8b0795ef0d9d000dea35163839626506b199362b,05/30/2013,04:15:00,05,2013,300,1.1,5.65,0.00,0.00,2.00,7.65,Cash,0,0
8b07961230d42038b641cf6ab7a70dcdb971d54b,06/21/2013,07:00:00,06,2013,600,0,7.25,0.00,0.00,0.00,7.25,Cash,0,0
8b07969562467e68fc3168ba9402fca8fc265515,08/12/2013,10:15:00,08,2013,540,1.6,7.25,0.00,0.00,0.00,7.25,Cash,0,0
8b07971e4e73854a5e23cd9b9a3ce4b6fd26795f,11/11/2013,07:45:00,11,2013,420,1.2,6.25,0.00,0.00,0.00,6.25,Cash,0,0
8b07976566694676dc6d8eeff090f403a7585eb2,10/23/2013,05:30:00,10,2013,0,0,3.25,0.00,0.00,0.00,3.25,Cash,0,0
8b0797ab140d9e6b15907e696c3db92190ea5421,09/16/2013,06:00:00,09,2013,720,0.21,8.45,0.00,0.00,0.00,8.45,Cash,0,0
8b0797d301c3062129c6eb984b44a1660ae1d61d,11/02/2013,08:45:00,11,2013,960,0.2,12.45,0.00,0.00,0.00,12.45,Cash,0,0
8b0798c0a9aa48503815b2813322f53a820a95c9,07/11/2013,10:30:00,07,2013,540,3.1,9.65,0.00,0.00,1.00,10.65,Cash,0,0
8b0798e38e6a86541586fbb81705820aedd0acd8,10/06/2013,12:30:00,10,2013,480,0,7.25,0.00,0.00,0.00,7.25,Cash,0,0
8b079959afddd137150e75034d0c4d8beea02bc5,01/06/2013,03:30:00,01,2013,240,0,5.45,0.00,0.00,0.00,5.45,Cash,0,0
8b079b2a6c580daeeaf9b17820b3ccd73d1fbdee,01/17/2013,12:00:00,01,2013,300,0,5.25,0.00,0.00,0.00,5.25,Cash,0,0
8b079bb8a3138d0d35a301a2542fedc3e9e1ead3,03/27/2013,05:15:00,03,2013,300,1,5.65,0.00,0.00,0.00,5.65,Cash,0,0
8b079bce01f18849767bd881206679d3ac8616e6,12/31/2013,03:30:00,12,2013,720,0.4,17.85,0.00,0.00,0.00,17.85,Cash,0,0
